frame	cX	cY	area	minI	maxI	meanI	video
50645	918	83	49.0	115.0	221.0	248.7142857142857	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50650	916	84	47.5	124.0	214.0	249.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50649	917	84	51.0	116.0	179.0	249.51515151515153	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50648	917	84	50.0	113.0	179.0	248.984375	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50647	917	83	50.5	120.0	179.0	248.52307692307693	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50646	918	83	48.5	112.0	179.0	250.19354838709677	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50644	918	82	50.5	111.0	179.0	249.52307692307693	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50651	916	85	48.5	111.0	179.0	250.34375	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50655	915	86	41.0	117.0	179.0	250.46296296296296	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50658	915	87	27.0	115.0	179.0	251.3846153846154	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50652	916	85	43.0	126.0	179.0	250.7017543859649	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50653	916	85	46.0	111.0	179.0	246.73333333333332	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
