frame	cX	cY	area	minI	maxI	meanI	video
35214	2489	68	51.5	0.0	255.0	215.5142857142857	/Users/oakley/Downloads/out_11.mp4
35214	772	129	69.5	151.0	255.0	201.13483146067415	/Users/oakley/Downloads/out_11.mp4
35213	2489	67	62.0	153.0	255.0	209.76923076923077	/Users/oakley/Downloads/out_11.mp4
35213	773	127	65.5	151.0	255.0	203.18823529411765	/Users/oakley/Downloads/out_11.mp4
35216	2489	71	57.5	0.0	255.0	212.82432432432432	/Users/oakley/Downloads/out_11.mp4
35216	773	133	45.5	151.0	255.0	201.96774193548387	/Users/oakley/Downloads/out_11.mp4
35215	2490	69	56.0	151.0	255.0	213.5	/Users/oakley/Downloads/out_11.mp4
35215	773	131	49.0	153.0	255.0	209.13846153846154	/Users/oakley/Downloads/out_11.mp4
35218	2488	76	53.0	151.0	251.0	191.51470588235293	/Users/oakley/Downloads/out_11.mp4
35218	772	135	50.5	151.0	255.0	201.97014925373134	/Users/oakley/Downloads/out_11.mp4
35217	2488	72	57.5	151.0	255.0	210.64864864864867	/Users/oakley/Downloads/out_11.mp4
35217	772	134	52.0	151.0	255.0	197.92857142857142	/Users/oakley/Downloads/out_11.mp4
35220	2486	78	54.5	153.0	255.0	203.1	/Users/oakley/Downloads/out_11.mp4
35220	770	139	41.0	151.0	255.0	198.3272727272727	/Users/oakley/Downloads/out_11.mp4
35219	2487	77	56.0	152.0	255.0	202.52	/Users/oakley/Downloads/out_11.mp4
35219	771	137	25.5	153.0	247.0	188.33333333333331	/Users/oakley/Downloads/out_11.mp4
35222	2484	81	35.0	151.0	236.0	188.91489361702128	/Users/oakley/Downloads/out_11.mp4
35222	769	143	25.0	154.0	255.0	205.7027027027027	/Users/oakley/Downloads/out_11.mp4
35221	2485	79	60.0	151.0	255.0	209.0779220779221	/Users/oakley/Downloads/out_11.mp4
35221	770	141	39.0	151.0	255.0	198.5	/Users/oakley/Downloads/out_11.mp4
35223	2482	82	42.5	151.0	246.0	197.69642857142856	/Users/oakley/Downloads/out_11.mp4
35223	767	144	22.5	157.0	255.0	207.5142857142857	/Users/oakley/Downloads/out_11.mp4
35224	2480	83	41.0	153.0	255.0	206.53703703703704	/Users/oakley/Downloads/out_11.mp4
35224	765	145	26.0	151.0	198.0	174.7222222222222	/Users/oakley/Downloads/out_11.mp4
35226	2476	86	24.5	0.0	255.0	207.6	/Users/oakley/Downloads/out_11.mp4
35226	761	147	28.5	151.0	242.0	193.05128205128204	/Users/oakley/Downloads/out_11.mp4
35225	2478	86	41.0	0.0	255.0	198.29629629629628	/Users/oakley/Downloads/out_11.mp4
35225	763	147	28.5	151.0	243.0	197.2051282051282	/Users/oakley/Downloads/out_11.mp4
35227	2473	87	19.5	153.0	255.0	203.36666666666667	/Users/oakley/Downloads/out_11.mp4
35228	2470	88	28.0	152.0	255.0	190.32500000000002	/Users/oakley/Downloads/out_11.mp4
35229	753	155	17.5	152.0	228.0	181.9642857142857	/Users/oakley/Downloads/out_11.mp4
35233	2453	92	16.5	153.0	217.0	181.92307692307693	/Users/oakley/Downloads/out_11.mp4
